pgc_name,full_pgc_name,hubb,E,Irr,S0,SBa,SBb,SBc,Sa,Sb,Sc
PGC 49301  ,PGC0049301,Sc,0,0,0,0,0,0,0,0,1
PGC 57854  ,PGC0057854,Sc,0,0,0,0,0,0,0,0,1
PGC 41620  ,PGC0041620,SBc,0,0,0,0,0,1,0,0,0
PGC 21475  ,PGC0021475,Sc,0,0,0,0,0,0,0,0,1
PGC 27361  ,PGC0027361,Irr,0,1,0,0,0,0,0,0,0
PGC 34917  ,PGC0034917,Sc,0,0,0,0,0,0,0,0,1
PGC 47020  ,PGC0047020,Irr,0,1,0,0,0,0,0,0,0
PGC 29997  ,PGC0029997,Sc,0,0,0,0,0,0,0,0,1
PGC 37738  ,PGC0037738,SBc,0,0,0,0,0,1,0,0,0
PGC 49598  ,PGC0049598,SBa,0,0,0,1,0,0,0,0,0
PGC 27789  ,PGC0027789,SBb,0,0,0,0,1,0,0,0,0
PGC 48930  ,PGC0048930,SBb,0,0,0,0,1,0,0,0,0
PGC 49336  ,PGC0049336,SBb,0,0,0,0,1,0,0,0,0
PGC 57966  ,PGC0057966,E,1,0,0,0,0,0,0,0,0
PGC 51368  ,PGC0051368,Sb,0,0,0,0,0,0,0,1,0
PGC 37132  ,PGC0037132,Sc,0,0,0,0,0,0,0,0,1
PGC 53812  ,PGC0053812,Sb,0,0,0,0,0,0,0,1,0
PGC 49158  ,PGC0049158,Irr,0,1,0,0,0,0,0,0,0
PGC 33203  ,PGC0033203,Sc,0,0,0,0,0,0,0,0,1
PGC 49820  ,PGC0049820,SBb,0,0,0,0,1,0,0,0,0
PGC 50693  ,PGC0050693,S0,0,0,1,0,0,0,0,0,0
PGC 38677  ,PGC0038677,Sc,0,0,0,0,0,0,0,0,1
PGC 49337  ,PGC0049337,Sb,0,0,0,0,0,0,0,1,0
PGC 52359  ,PGC0052359,Sc,0,0,0,0,0,0,0,0,1
PGC 57478  ,PGC0057478,Sc,0,0,0,0,0,0,0,0,1
PGC 57407  ,PGC0057407,Sb,0,0,0,0,0,0,0,1,0
PGC 59616  ,PGC0059616,Sb,0,0,0,0,0,0,0,1,0
PGC 59610  ,PGC0059610,Sc,0,0,0,0,0,0,0,0,1
PGC 32307  ,PGC0032307,SBb,0,0,0,0,1,0,0,0,0
PGC 52920  ,PGC0052920,Sa,0,0,0,0,0,0,1,0,0
PGC 27549  ,PGC0027549,Sc,0,0,0,0,0,0,0,0,1
PGC 52251  ,PGC0052251,SBb,0,0,0,0,1,0,0,0,0
PGC 31758  ,PGC0031758,Sb,0,0,0,0,0,0,0,1,0
PGC 42656  ,PGC0042656,Irr,0,1,0,0,0,0,0,0,0
PGC 49841  ,PGC0049841,S0,0,0,1,0,0,0,0,0,0
PGC 46636  ,PGC0046636,SBc,0,0,0,0,0,1,0,0,0
PGC 26895  ,PGC0026895,Irr,0,1,0,0,0,0,0,0,0
PGC 35437  ,PGC0035437,Sc,0,0,0,0,0,0,0,0,1
PGC 52438  ,PGC0052438,Sb,0,0,0,0,0,0,0,1,0
PGC 22144  ,PGC0022144,Irr,0,1,0,0,0,0,0,0,0
PGC 35235  ,PGC0035235,Sc,0,0,0,0,0,0,0,0,1
PGC 59310  ,PGC0059310,Sc,0,0,0,0,0,0,0,0,1
PGC 49835  ,PGC0049835,SBa,0,0,0,1,0,0,0,0,0
PGC 49294  ,PGC0049294,Sc,0,0,0,0,0,0,0,0,1
PGC 31863  ,PGC0031863,Sb,0,0,0,0,0,0,0,1,0
PGC 52686  ,PGC0052686,SBb,0,0,0,0,1,0,0,0,0
PGC 49798  ,PGC0049798,Sc,0,0,0,0,0,0,0,0,1
PGC 48393  ,PGC0048393,SBb,0,0,0,0,1,0,0,0,0
PGC 37050  ,PGC0037050,Irr,0,1,0,0,0,0,0,0,0
PGC 50610  ,PGC0050610,SBb,0,0,0,0,1,0,0,0,0
PGC 49062  ,PGC0049062,Irr,0,1,0,0,0,0,0,0,0
PGC 32244  ,PGC0032244,E,1,0,0,0,0,0,0,0,0
PGC 57927  ,PGC0057927,Sc,0,0,0,0,0,0,0,0,1
PGC 48127  ,PGC0048127,Sa,0,0,0,0,0,0,1,0,0
PGC 32087  ,PGC0032087,Sc,0,0,0,0,0,0,0,0,1
PGC 51713  ,PGC0051713,Sc,0,0,0,0,0,0,0,0,1
PGC 21517  ,PGC0021517,Irr,0,1,0,0,0,0,0,0,0
PGC 58596  ,PGC0058596,Sb,0,0,0,0,0,0,0,1,0
PGC 21776  ,PGC0021776,Irr,0,1,0,0,0,0,0,0,0
PGC 21187  ,PGC0021187,SBb,0,0,0,0,1,0,0,0,0
PGC 21774  ,PGC0021774,Irr,0,1,0,0,0,0,0,0,0
PGC 38706  ,PGC0038706,Sc,0,0,0,0,0,0,0,0,1
PGC 50097  ,PGC0050097,SBb,0,0,0,0,1,0,0,0,0
PGC 22766  ,PGC0022766,Sb,0,0,0,0,0,0,0,1,0
PGC 24964  ,PGC0024964,Sa,0,0,0,0,0,0,1,0,0
PGC 22838  ,PGC0022838,S0,0,0,1,0,0,0,0,0,0
PGC 26403  ,PGC0026403,Sa,0,0,0,0,0,0,1,0,0
PGC 22805  ,PGC0022805,Sb,0,0,0,0,0,0,0,1,0
PGC 54815  ,PGC0054815,SBc,0,0,0,0,0,1,0,0,0
PGC 37419  ,PGC0037419,Sc,0,0,0,0,0,0,0,0,1
PGC 21558  ,PGC0021558,SBb,0,0,0,0,1,0,0,0,0
PGC 35039  ,PGC0035039,Irr,0,1,0,0,0,0,0,0,0
PGC 58645  ,PGC0058645,Sb,0,0,0,0,0,0,0,1,0
PGC 23093  ,PGC0023093,SBb,0,0,0,0,1,0,0,0,0
PGC 34801  ,PGC0034801,Sc,0,0,0,0,0,0,0,0,1
PGC 50750  ,PGC0050750,Sa,0,0,0,0,0,0,1,0,0
PGC 36118  ,PGC0036118,SBa,0,0,0,1,0,0,0,0,0
PGC 25134  ,PGC0025134,SBa,0,0,0,1,0,0,0,0,0
PGC 27830  ,PGC0027830,E,1,0,0,0,0,0,0,0,0
PGC 45534  ,PGC0045534,SBc,0,0,0,0,0,1,0,0,0
PGC 29851  ,PGC0029851,Irr,0,1,0,0,0,0,0,0,0
PGC 38773  ,PGC0038773,SBb,0,0,0,0,1,0,0,0,0
PGC 50986  ,PGC0050986,SBa,0,0,0,1,0,0,0,0,0
PGC 57601  ,PGC0057601,Sc,0,0,0,0,0,0,0,0,1
PGC 26495  ,PGC0026495,Sc,0,0,0,0,0,0,0,0,1
PGC 25020  ,PGC0025020,Sa,0,0,0,0,0,0,1,0,0
PGC 51503  ,PGC0051503,Sc,0,0,0,0,0,0,0,0,1
PGC 58265  ,PGC0058265,E,1,0,0,0,0,0,0,0,0
PGC 49322  ,PGC0049322,Sc,0,0,0,0,0,0,0,0,1
PGC 41579  ,PGC0041579,Sc,0,0,0,0,0,0,0,0,1
PGC 46413  ,PGC0046413,SBc,0,0,0,0,0,1,0,0,0
PGC 29030  ,PGC0029030,Sc,0,0,0,0,0,0,0,0,1
PGC 56843  ,PGC0056843,Sc,0,0,0,0,0,0,0,0,1
PGC 48557  ,PGC0048557,Irr,0,1,0,0,0,0,0,0,0
PGC 31965  ,PGC0031965,S0,0,0,1,0,0,0,0,0,0
PGC 51251  ,PGC0051251,E,1,0,0,0,0,0,0,0,0
PGC 49146  ,PGC0049146,SBb,0,0,0,0,1,0,0,0,0
PGC 37521  ,PGC0037521,SBb,0,0,0,0,1,0,0,0,0
PGC 20545  ,PGC0020545,Irr,0,1,0,0,0,0,0,0,0
PGC 58357  ,PGC0058357,SBb,0,0,0,0,1,0,0,0,0
PGC 55552  ,PGC0055552,E,1,0,0,0,0,0,0,0,0
PGC 36930  ,PGC0036930,Sc,0,0,0,0,0,0,0,0,1
PGC 57959  ,PGC0057959,SBb,0,0,0,0,1,0,0,0,0
PGC 56599  ,PGC0056599,Sa,0,0,0,0,0,0,1,0,0
PGC 22340  ,PGC0022340,Sc,0,0,0,0,0,0,0,0,1
PGC 58092  ,PGC0058092,S0,0,0,1,0,0,0,0,0,0
PGC 23860  ,PGC0023860,Sb,0,0,0,0,0,0,0,1,0
PGC 58662  ,PGC0058662,Sa,0,0,0,0,0,0,1,0,0
PGC 57978  ,PGC0057978,SBb,0,0,0,0,1,0,0,0,0
PGC 22260  ,PGC0022260,E,1,0,0,0,0,0,0,0,0
PGC 51319  ,PGC0051319,SBb,0,0,0,0,1,0,0,0,0
PGC 58788  ,PGC0058788,E,1,0,0,0,0,0,0,0,0
PGC 27154  ,PGC0027154,SBb,0,0,0,0,1,0,0,0,0
PGC 49011  ,PGC0049011,S0,0,0,1,0,0,0,0,0,0
PGC 42045  ,PGC0042045,Sc,0,0,0,0,0,0,0,0,1
PGC 51838  ,PGC0051838,Sa,0,0,0,0,0,0,1,0,0
PGC 24230  ,PGC0024230,SBa,0,0,0,1,0,0,0,0,0
PGC 26086  ,PGC0026086,SBb,0,0,0,0,1,0,0,0,0
PGC 57771  ,PGC0057771,Sb,0,0,0,0,0,0,0,1,0
PGC 21585  ,PGC0021585,Irr,0,1,0,0,0,0,0,0,0
PGC 57882  ,PGC0057882,SBa,0,0,0,1,0,0,0,0,0
PGC 50954  ,PGC0050954,Sb,0,0,0,0,0,0,0,1,0
PGC 58975  ,PGC0058975,Sc,0,0,0,0,0,0,0,0,1
PGC 22063  ,PGC0022063,Sc,0,0,0,0,0,0,0,0,1
PGC 26571  ,PGC0026571,Sa,0,0,0,0,0,0,1,0,0
PGC 21104  ,PGC0021104,Irr,0,1,0,0,0,0,0,0,0
PGC 32976  ,PGC0032976,Sc,0,0,0,0,0,0,0,0,1
PGC 52051  ,PGC0052051,Sc,0,0,0,0,0,0,0,0,1
PGC 55296  ,PGC0055296,Sc,0,0,0,0,0,0,0,0,1
PGC 49389  ,PGC0049389,S0,0,0,1,0,0,0,0,0,0
PGC 23407  ,PGC0023407,S0,0,0,1,0,0,0,0,0,0
PGC 25282  ,PGC0025282,SBb,0,0,0,0,1,0,0,0,0
PGC 29539  ,PGC0029539,Sb,0,0,0,0,0,0,0,1,0
PGC 21688  ,PGC0021688,Irr,0,1,0,0,0,0,0,0,0
PGC 46472  ,PGC0046472,Sa,0,0,0,0,0,0,1,0,0
PGC 22802  ,PGC0022802,Sc,0,0,0,0,0,0,0,0,1
PGC 44963  ,PGC0044963,Sc,0,0,0,0,0,0,0,0,1
PGC 51372  ,PGC0051372,Sc,0,0,0,0,0,0,0,0,1
PGC 55305  ,PGC0055305,Sb,0,0,0,0,0,0,0,1,0
PGC 38935  ,PGC0038935,SBc,0,0,0,0,0,1,0,0,0
PGC 55104  ,PGC0055104,Sb,0,0,0,0,0,0,0,1,0
PGC 53067  ,PGC0053067,Sb,0,0,0,0,0,0,0,1,0
PGC 56287  ,PGC0056287,SBb,0,0,0,0,1,0,0,0,0
PGC 23788  ,PGC0023788,Sc,0,0,0,0,0,0,0,0,1
PGC 42938  ,PGC0042938,Sc,0,0,0,0,0,0,0,0,1
PGC 58344  ,PGC0058344,Sb,0,0,0,0,0,0,0,1,0
PGC 42858  ,PGC0042858,SBc,0,0,0,0,0,1,0,0,0
PGC 52115  ,PGC0052115,SBa,0,0,0,1,0,0,0,0,0
PGC 29186  ,PGC0029186,Irr,0,1,0,0,0,0,0,0,0
PGC 21073  ,PGC0021073,Irr,0,1,0,0,0,0,0,0,0
PGC 26048  ,PGC0026048,Sb,0,0,0,0,0,0,0,1,0
PGC 57904  ,PGC0057904,Sc,0,0,0,0,0,0,0,0,1
PGC 58348  ,PGC0058348,E,1,0,0,0,0,0,0,0,0
PGC 36381  ,PGC0036381,Sc,0,0,0,0,0,0,0,0,1
PGC 35629  ,PGC0035629,Sb,0,0,0,0,0,0,0,1,0
PGC 39964  ,PGC0039964,SBb,0,0,0,0,1,0,0,0,0
PGC 28420  ,PGC0028420,S0,0,0,1,0,0,0,0,0,0
PGC 26068  ,PGC0026068,Sc,0,0,0,0,0,0,0,0,1
PGC 45814  ,PGC0045814,Sc,0,0,0,0,0,0,0,0,1
PGC 26100  ,PGC0026100,Irr,0,1,0,0,0,0,0,0,0
PGC 58199  ,PGC0058199,E,1,0,0,0,0,0,0,0,0
PGC 58545  ,PGC0058545,Sc,0,0,0,0,0,0,0,0,1
PGC 49896  ,PGC0049896,Irr,0,1,0,0,0,0,0,0,0
PGC 52340  ,PGC0052340,Sa,0,0,0,0,0,0,1,0,0
PGC 58049  ,PGC0058049,E,1,0,0,0,0,0,0,0,0
PGC 41902  ,PGC0041902,Irr,0,1,0,0,0,0,0,0,0
PGC 38024  ,PGC0038024,Sb,0,0,0,0,0,0,0,1,0
PGC 26685  ,PGC0026685,SBa,0,0,0,1,0,0,0,0,0
PGC 34399  ,PGC0034399,Sc,0,0,0,0,0,0,0,0,1
PGC 58376  ,PGC0058376,SBc,0,0,0,0,0,1,0,0,0
PGC 55918  ,PGC0055918,SBb,0,0,0,0,1,0,0,0,0
PGC 57386  ,PGC0057386,Sa,0,0,0,0,0,0,1,0,0
PGC 55476  ,PGC0055476,Sc,0,0,0,0,0,0,0,0,1
PGC 58410  ,PGC0058410,Sc,0,0,0,0,0,0,0,0,1
PGC 55377  ,PGC0055377,Sb,0,0,0,0,0,0,0,1,0
PGC 58395  ,PGC0058395,Sb,0,0,0,0,0,0,0,1,0
PGC 59460  ,PGC0059460,Sc,0,0,0,0,0,0,0,0,1
PGC 52608  ,PGC0052608,Sc,0,0,0,0,0,0,0,0,1
PGC 23993  ,PGC0023993,Sa,0,0,0,0,0,0,1,0,0
PGC 54316  ,PGC0054316,SBb,0,0,0,0,1,0,0,0,0
PGC 58308  ,PGC0058308,Sb,0,0,0,0,0,0,0,1,0
PGC 24833  ,PGC0024833,Sc,0,0,0,0,0,0,0,0,1
PGC 55097  ,PGC0055097,Sc,0,0,0,0,0,0,0,0,1
PGC 27047  ,PGC0027047,SBb,0,0,0,0,1,0,0,0,0
PGC 54317  ,PGC0054317,SBb,0,0,0,0,1,0,0,0,0
PGC 59238  ,PGC0059238,SBb,0,0,0,0,1,0,0,0,0
PGC 49112  ,PGC0049112,Sc,0,0,0,0,0,0,0,0,1
PGC 20900  ,PGC0020900,Sb,0,0,0,0,0,0,0,1,0
PGC 56893  ,PGC0056893,S0,0,0,1,0,0,0,0,0,0
PGC 21786  ,PGC0021786,E,1,0,0,0,0,0,0,0,0
PGC 24641  ,PGC0024641,Sb,0,0,0,0,0,0,0,1,0
PGC 25224  ,PGC0025224,Sb,0,0,0,0,0,0,0,1,0
PGC 34353  ,PGC0034353,Sa,0,0,0,0,0,0,1,0,0
PGC 56323  ,PGC0056323,Sc,0,0,0,0,0,0,0,0,1
PGC 55076  ,PGC0055076,Sa,0,0,0,0,0,0,1,0,0
PGC 55080  ,PGC0055080,Sb,0,0,0,0,0,0,0,1,0
PGC 27860  ,PGC0027860,SBa,0,0,0,1,0,0,0,0,0
PGC 48767  ,PGC0048767,Sb,0,0,0,0,0,0,0,1,0
PGC 54780  ,PGC0054780,Sb,0,0,0,0,0,0,0,1,0
PGC 55095  ,PGC0055095,Irr,0,1,0,0,0,0,0,0,0
PGC 38582  ,PGC0038582,Sa,0,0,0,0,0,0,1,0,0
PGC 53510  ,PGC0053510,Irr,0,1,0,0,0,0,0,0,0
PGC 51396  ,PGC0051396,Irr,0,1,0,0,0,0,0,0,0
PGC 46844  ,PGC0046844,Sc,0,0,0,0,0,0,0,0,1
PGC 45897  ,PGC0045897,Irr,0,1,0,0,0,0,0,0,0
PGC 52235  ,PGC0052235,Sb,0,0,0,0,0,0,0,1,0
PGC 30413  ,PGC0030413,SBc,0,0,0,0,0,1,0,0,0
PGC 23769  ,PGC0023769,Irr,0,1,0,0,0,0,0,0,0
PGC 47675  ,PGC0047675,Sc,0,0,0,0,0,0,0,0,1
PGC 43288  ,PGC0043288,SBb,0,0,0,0,1,0,0,0,0
PGC 46386  ,PGC0046386,SBc,0,0,0,0,0,1,0,0,0
PGC 58664  ,PGC0058664,Irr,0,1,0,0,0,0,0,0,0
PGC 21431  ,PGC0021431,Sb,0,0,0,0,0,0,0,1,0
PGC 54351  ,PGC0054351,SBb,0,0,0,0,1,0,0,0,0
PGC 55355  ,PGC0055355,Sc,0,0,0,0,0,0,0,0,1
PGC 46093  ,PGC0046093,Irr,0,1,0,0,0,0,0,0,0
PGC 53758  ,PGC0053758,SBa,0,0,0,1,0,0,0,0,0
PGC 53744  ,PGC0053744,Sc,0,0,0,0,0,0,0,0,1
PGC 53681  ,PGC0053681,Sc,0,0,0,0,0,0,0,0,1
PGC 26625  ,PGC0026625,Sc,0,0,0,0,0,0,0,0,1
PGC 28054  ,PGC0028054,Sc,0,0,0,0,0,0,0,0,1
PGC 22446  ,PGC0022446,Sc,0,0,0,0,0,0,0,0,1
PGC 45992  ,PGC0045992,SBc,0,0,0,0,0,1,0,0,0
PGC 54431  ,PGC0054431,Sb,0,0,0,0,0,0,0,1,0
PGC 21119  ,PGC0021119,Sc,0,0,0,0,0,0,0,0,1
PGC 32831  ,PGC0032831,Sb,0,0,0,0,0,0,0,1,0
PGC 57333  ,PGC0057333,Sb,0,0,0,0,0,0,0,1,0
PGC 29474  ,PGC0029474,Sa,0,0,0,0,0,0,1,0,0
PGC 41827  ,PGC0041827,Sc,0,0,0,0,0,0,0,0,1
PGC 52908  ,PGC0052908,Sc,0,0,0,0,0,0,0,0,1
PGC 28099  ,PGC0028099,SBa,0,0,0,1,0,0,0,0,0
PGC 49138  ,PGC0049138,Sa,0,0,0,0,0,0,1,0,0
PGC 37721  ,PGC0037721,Sb,0,0,0,0,0,0,0,1,0
PGC 55247  ,PGC0055247,Sc,0,0,0,0,0,0,0,0,1
PGC 27859  ,PGC0027859,Sa,0,0,0,0,0,0,1,0,0
PGC 51012  ,PGC0051012,Sc,0,0,0,0,0,0,0,0,1
PGC 41576  ,PGC0041576,Irr,0,1,0,0,0,0,0,0,0
PGC 55274  ,PGC0055274,SBb,0,0,0,0,1,0,0,0,0
PGC 37719  ,PGC0037719,Sa,0,0,0,0,0,0,1,0,0
PGC 37692  ,PGC0037692,Sc,0,0,0,0,0,0,0,0,1
PGC 52396  ,PGC0052396,Irr,0,1,0,0,0,0,0,0,0
PGC 44631  ,PGC0044631,Sc,0,0,0,0,0,0,0,0,1
PGC 34864  ,PGC0034864,Sc,0,0,0,0,0,0,0,0,1
PGC 30217  ,PGC0030217,Sc,0,0,0,0,0,0,0,0,1
PGC 28495  ,PGC0028495,Sc,0,0,0,0,0,0,0,0,1
PGC 24399  ,PGC0024399,Sb,0,0,0,0,0,0,0,1,0
PGC 28470  ,PGC0028470,Sb,0,0,0,0,0,0,0,1,0
PGC 22008  ,PGC0022008,Sc,0,0,0,0,0,0,0,0,1
PGC 56907  ,PGC0056907,Sc,0,0,0,0,0,0,0,0,1
PGC 55243  ,PGC0055243,SBa,0,0,0,1,0,0,0,0,0
PGC 38674  ,PGC0038674,Irr,0,1,0,0,0,0,0,0,0
PGC 54503  ,PGC0054503,Sc,0,0,0,0,0,0,0,0,1
PGC 30236  ,PGC0030236,SBa,0,0,0,1,0,0,0,0,0
PGC 46767  ,PGC0046767,Sc,0,0,0,0,0,0,0,0,1
PGC 31040  ,PGC0031040,Sc,0,0,0,0,0,0,0,0,1
PGC 29745  ,PGC0029745,S0,0,0,1,0,0,0,0,0,0
PGC 32266  ,PGC0032266,SBc,0,0,0,0,0,1,0,0,0
PGC 41063  ,PGC0041063,Irr,0,1,0,0,0,0,0,0,0
PGC 49250  ,PGC0049250,Sc,0,0,0,0,0,0,0,0,1
PGC 21014  ,PGC0021014,E,1,0,0,0,0,0,0,0,0
PGC 55620  ,PGC0055620,Sc,0,0,0,0,0,0,0,0,1
PGC 32384  ,PGC0032384,Sc,0,0,0,0,0,0,0,0,1
PGC 22618  ,PGC0022618,Sc,0,0,0,0,0,0,0,0,1
PGC 48989  ,PGC0048989,SBc,0,0,0,0,0,1,0,0,0
PGC 39211  ,PGC0039211,SBc,0,0,0,0,0,1,0,0,0
PGC 35829  ,PGC0035829,Sc,0,0,0,0,0,0,0,0,1
PGC 22176  ,PGC0022176,Sc,0,0,0,0,0,0,0,0,1
PGC 40904  ,PGC0040904,Irr,0,1,0,0,0,0,0,0,0
PGC 55559  ,PGC0055559,E,1,0,0,0,0,0,0,0,0
PGC 55601  ,PGC0055601,Sa,0,0,0,0,0,0,1,0,0
PGC 24309  ,PGC0024309,Sb,0,0,0,0,0,0,0,1,0
PGC 31539  ,PGC0031539,S0,0,0,1,0,0,0,0,0,0
PGC 33982  ,PGC0033982,Sa,0,0,0,0,0,0,1,0,0
PGC 53073  ,PGC0053073,Irr,0,1,0,0,0,0,0,0,0
PGC 52247  ,PGC0052247,Sc,0,0,0,0,0,0,0,0,1
PGC 32084  ,PGC0032084,SBa,0,0,0,1,0,0,0,0,0
PGC 36868  ,PGC0036868,Sc,0,0,0,0,0,0,0,0,1
PGC 53083  ,PGC0053083,SBc,0,0,0,0,0,1,0,0,0
PGC 58880  ,PGC0058880,Sb,0,0,0,0,0,0,0,1,0
PGC 36811  ,PGC0036811,SBa,0,0,0,1,0,0,0,0,0
PGC 53332  ,PGC0053332,Sc,0,0,0,0,0,0,0,0,1
PGC 30372  ,PGC0030372,Sc,0,0,0,0,0,0,0,0,1
PGC 55701  ,PGC0055701,SBb,0,0,0,0,1,0,0,0,0
PGC 34019  ,PGC0034019,Sa,0,0,0,0,0,0,1,0,0
PGC 22896  ,PGC0022896,Sa,0,0,0,0,0,0,1,0,0
PGC 38601  ,PGC0038601,Sb,0,0,0,0,0,0,0,1,0
PGC 45849  ,PGC0045849,Sc,0,0,0,0,0,0,0,0,1
PGC 38619  ,PGC0038619,SBc,0,0,0,0,0,1,0,0,0
PGC 30971  ,PGC0030971,Sb,0,0,0,0,0,0,0,1,0
PGC 58630  ,PGC0058630,E,1,0,0,0,0,0,0,0,0
PGC 35476  ,PGC0035476,Sa,0,0,0,0,0,0,1,0,0
PGC 29261  ,PGC0029261,Sc,0,0,0,0,0,0,0,0,1
PGC 52476  ,PGC0052476,Sc,0,0,0,0,0,0,0,0,1
PGC 51472  ,PGC0051472,Irr,0,1,0,0,0,0,0,0,0
PGC 54377  ,PGC0054377,Sc,0,0,0,0,0,0,0,0,1
PGC 25847  ,PGC0025847,Sb,0,0,0,0,0,0,0,1,0
PGC 58579  ,PGC0058579,Sc,0,0,0,0,0,0,0,0,1
PGC 32738  ,PGC0032738,Sc,0,0,0,0,0,0,0,0,1
PGC 41119  ,PGC0041119,Sc,0,0,0,0,0,0,0,0,1
PGC 26873  ,PGC0026873,Sc,0,0,0,0,0,0,0,0,1
PGC 45833  ,PGC0045833,Sb,0,0,0,0,0,0,0,1,0
PGC 21767  ,PGC0021767,S0,0,0,1,0,0,0,0,0,0
PGC 25726  ,PGC0025726,Sc,0,0,0,0,0,0,0,0,1
PGC 45828  ,PGC0045828,Sc,0,0,0,0,0,0,0,0,1
PGC 42380  ,PGC0042380,Irr,0,1,0,0,0,0,0,0,0
PGC 51561  ,PGC0051561,Sc,0,0,0,0,0,0,0,0,1
PGC 48064  ,PGC0048064,Sc,0,0,0,0,0,0,0,0,1
PGC 53508  ,PGC0053508,Sa,0,0,0,0,0,0,1,0,0
PGC 28383  ,PGC0028383,Sc,0,0,0,0,0,0,0,0,1
PGC 40078  ,PGC0040078,Sa,0,0,0,0,0,0,1,0,0
PGC 31336  ,PGC0031336,SBa,0,0,0,1,0,0,0,0,0
PGC 33404  ,PGC0033404,SBa,0,0,0,1,0,0,0,0,0
PGC 30680  ,PGC0030680,Sb,0,0,0,0,0,0,0,1,0
PGC 40605  ,PGC0040605,SBc,0,0,0,0,0,1,0,0,0
PGC 35878  ,PGC0035878,Irr,0,1,0,0,0,0,0,0,0
PGC 25472  ,PGC0025472,Sc,0,0,0,0,0,0,0,0,1
PGC 24963  ,PGC0024963,Irr,0,1,0,0,0,0,0,0,0
PGC 25521  ,PGC0025521,Irr,0,1,0,0,0,0,0,0,0
PGC 58532  ,PGC0058532,Sc,0,0,0,0,0,0,0,0,1
PGC 56386  ,PGC0056386,Irr,0,1,0,0,0,0,0,0,0
PGC 51358  ,PGC0051358,Irr,0,1,0,0,0,0,0,0,0
PGC 53387  ,PGC0053387,Sc,0,0,0,0,0,0,0,0,1
PGC 26282  ,PGC0026282,Sc,0,0,0,0,0,0,0,0,1
PGC 33257  ,PGC0033257,Sa,0,0,0,0,0,0,1,0,0
PGC 45773  ,PGC0045773,SBb,0,0,0,0,1,0,0,0,0
PGC 37722  ,PGC0037722,Irr,0,1,0,0,0,0,0,0,0
PGC 33153  ,PGC0033153,Sb,0,0,0,0,0,0,0,1,0
PGC 23071  ,PGC0023071,SBc,0,0,0,0,0,1,0,0,0
PGC 57997  ,PGC0057997,Sa,0,0,0,0,0,0,1,0,0
PGC 35014  ,PGC0035014,Sc,0,0,0,0,0,0,0,0,1
PGC 39918  ,PGC0039918,Irr,0,1,0,0,0,0,0,0,0
PGC 33643  ,PGC0033643,Sa,0,0,0,0,0,0,1,0,0
PGC 47718  ,PGC0047718,Sc,0,0,0,0,0,0,0,0,1
PGC 54690  ,PGC0054690,Sc,0,0,0,0,0,0,0,0,1
PGC 33294  ,PGC0033294,SBb,0,0,0,0,1,0,0,0,0
PGC 40632  ,PGC0040632,Sb,0,0,0,0,0,0,0,1,0
PGC 33150  ,PGC0033150,E,1,0,0,0,0,0,0,0,0
PGC 46039  ,PGC0046039,Irr,0,1,0,0,0,0,0,0,0
PGC 30094  ,PGC0030094,Sa,0,0,0,0,0,0,1,0,0
PGC 49608  ,PGC0049608,S0,0,0,1,0,0,0,0,0,0
PGC 33729  ,PGC0033729,Sc,0,0,0,0,0,0,0,0,1
PGC 23057  ,PGC0023057,SBc,0,0,0,0,0,1,0,0,0
PGC 48291  ,PGC0048291,Sc,0,0,0,0,0,0,0,0,1
PGC 32729  ,PGC0032729,Sc,0,0,0,0,0,0,0,0,1
PGC 55927  ,PGC0055927,Irr,0,1,0,0,0,0,0,0,0
PGC 39344  ,PGC0039344,Sc,0,0,0,0,0,0,0,0,1
PGC 54197  ,PGC0054197,S0,0,0,1,0,0,0,0,0,0
PGC 22915  ,PGC0022915,Sc,0,0,0,0,0,0,0,0,1
PGC 45834  ,PGC0045834,SBb,0,0,0,0,1,0,0,0,0
PGC 48012  ,PGC0048012,SBc,0,0,0,0,0,1,0,0,0
PGC 34837  ,PGC0034837,Sa,0,0,0,0,0,0,1,0,0
PGC 58544  ,PGC0058544,Sc,0,0,0,0,0,0,0,0,1
PGC 45610  ,PGC0045610,Sc,0,0,0,0,0,0,0,0,1
PGC 30386  ,PGC0030386,Sc,0,0,0,0,0,0,0,0,1
PGC 45939  ,PGC0045939,Irr,0,1,0,0,0,0,0,0,0
PGC 27016  ,PGC0027016,SBb,0,0,0,0,1,0,0,0,0
PGC 58528  ,PGC0058528,Sc,0,0,0,0,0,0,0,0,1
PGC 21443  ,PGC0021443,Sc,0,0,0,0,0,0,0,0,1
PGC 50582  ,PGC0050582,Sc,0,0,0,0,0,0,0,0,1
PGC 30136  ,PGC0030136,SBb,0,0,0,0,1,0,0,0,0
PGC 45309  ,PGC0045309,Sb,0,0,0,0,0,0,0,1,0
PGC 22955  ,PGC0022955,Irr,0,1,0,0,0,0,0,0,0
PGC 47257  ,PGC0047257,E,1,0,0,0,0,0,0,0,0
PGC 54980  ,PGC0054980,Sb,0,0,0,0,0,0,0,1,0
PGC 28126  ,PGC0028126,Sc,0,0,0,0,0,0,0,0,1
PGC 52307  ,PGC0052307,Sc,0,0,0,0,0,0,0,0,1
PGC 26538  ,PGC0026538,Sc,0,0,0,0,0,0,0,0,1
PGC 47231  ,PGC0047231,SBb,0,0,0,0,1,0,0,0,0
